new_org_id	name	shortName	name_normal	country	numProj	nproj_with_contrib	totContribution
c477bed920e1fb16226caeb83d2103ac	ARCHITECTENBUREAU BRESSERS	Architectenbureau Bressers	BE-architectenbureau-bressers	BE	 1	 1	294875,00
c484d43c069fc6027897bcda1ea1b3f6	CONSORCIO PARA LA CONSTRUCCION, EQUIPAMIENTO Y EXPLOTACION DE LA SEDE ESPANOLA DE LA FUENTE EUROPEA DE NEUTRONES POR ESPALACION	ESS-B	ES-consorcio-para-la-construccion-equipamiento-y-explotacion-de-la-sede-espanola-de-la-fuente-europea-de-neutrones-por-espalacion	ES	 2	 2	598375,00
c4b334ff26257b9b60d3d72f3a1097cb	ALMI FOERETAGSPARTNER KRONOBERG AKTIEBOLAG	ALMI FOERETAGSPARTNER KRONOBERG AKTIEBOLAG	SE-almi-foeretagspartner-kronoberg-aktiebolag	SE	 1		
c4cfa73f938abf8222016a18324254fa	BLUEMORPH TECHNOLOGIES LTD	BlueMorph Technologies Ltd	UK-bluemorph-technologies	UK	 1	 1	50000,00
c4d45b685cef95c2396b3800cc6a7d0e	APPLIED MATERIALS ISRAEL LTD	AMIL	IL-applied-materials-israel	IL	 1	 1	807202,50
c4e95e15eb916a41292673e952543f83	ADIXEN VACUUM PRODUCTS SAS	adixen	FR-adixen-vacuum-products-sas	FR	 1	 1	117344,50
c583f4f8e379478a80bafc7dabf4206d	HERAEUS QUARZGLAS GMBH & CO KG	Heraeus Quarzglas GmbH & Co. KG	DE-heraeus-quarzglas-gmbh-co-kg	DE	 1	 1	233970,15
c5876169d4b8f98fc198e3a862785df4	REIFENHAEUSER REICOFIL GMBH & CO. KG	Reicofil	DE-reifenhaeuser-reicofil-gmbh-co-kg	DE	 1	 1	332300,00
c5939227f7476493320b9b047b97dd1f	INTERSOFT-HUNGARY KERESKEDELMI ES SZOLGALTATO KFT	Intersoft-Hungary Ltd.	HU-intersoft-hungary-kereskedelmi-es-szolgaltato-kft	HU	 1	 1	50000,00
c5a6572ecdeae199214ed94f9a59a574	UAB SOLI TEK R&D	SOLI TEK	LT-uab-soli-tek-r-d	LT	 2	 2	939850,00
c5ecde1626a4f5a24f62a7808bfa85ce	IMSYS AB	Imsys	SE-imsys-ab	SE	 1	 1	263659,32
c60f943345b2fcc43601e12aa6ff5d7e	KORE TECHNOLOGY LTD	Kore	UK-kore-technology	UK	 1	 1	273287,88
c61aac2f722c4925c3d1b02bbb19e5be	INDUSTRIE- UND HANDELSKAMMER FUER OBERFRANKEN BAYREUTH	INDUSTRIE- UND HANDELSKAMMER FUER OBERFRANKEN BAYREUTH	DE-industrie-und-handelskammer-fuer-oberfranken-bayreuth	DE	 1		
c61e325e0a530cdf74e3b3b81f5437b4	TANZANIA WILDLIFE RESEARCH INSTITUTE	TAWIRI	TZ-tanzania-wildlife-research-institute	TZ	 1	 1	1033912,50
c622f98180e6a3374ee772ef0cf1f538	IMPERIAL EUROPE SRL	Imperial Europe S.r.l.	IT-imperial-europe	IT	 1	 1	50000,00
c63f3323e6dd8299e940018ca77c6312	BLUEACRE TECHNOLOGY LIMITED	Blueacre	IE-blueacre-technology	IE	 1	 1	600295,00
c658c4b3b096847ac1c9276270573173	LUST HYBRID-TECHNIK GMBH	LUST	DE-lust-hybrid-technik	DE	 1	 1	66469,96
c67a2ecd885f1b49c181bafeab395957	PRISMATIC SENSORS AB	Prismatic	SE-prismatic-sensors-ab	SE	 1	 1	50000,00
c68a38dc980f3ebf69390a2d6e3faabe	DESISTEK ROBOTIK ELEKTRONIK YAZILIM AR-GE URETIM DANISMANLIK ITHALAT IHRACAT TICARET LIMITED SIRKETI	DES	TR-desistek-robotik-elektronik-yazilim-ar-ge-uretim-danismanlik-ithalat-ihracat-ticaret-limited-sirketi	TR	 1	 1	230613,00
c6901f746b5c1ebf64ea97feb97c7f2b	FINBIOSOFT OY	FBS	FI-finbiosoft-oy	FI	 1	 1	50000,00
c6bc7d057b74459914071d4e00404ac9	MEYER WERFT PAPENBURG GMBH & CO KG	MW	DE-meyer-werft-papenburg-gmbh-co-kg	DE	 1	 1	941893,75
c703d550db47c9f34e63b5722a376dd2	MAGYAR TUDOMANYOS AKADEMIA SZAMITASTECHNIKAI ES AUTOMATIZALASI KUTATOINTEZET	MTA SZTAKI	HU-magyar-tudomanyos-akademia-szamitastechnikai-es-automatizalasi-kutatointezet	HU	 3	 2	406500,00
c7078d4a83a3d526547515f9f9b9b7da	COMELEC SA	COMELEC	CH-comelec-sa	CH	 1		
c71d987f44f5c807d2f0b6db95ffc65e	POLEWALL AS	PW	NO-polewall	NO	 1	 1	1601790,75
c72f3f5165686324d03d9689f7169508	THE CYPRUS RESEARCH AND EDUCATIONAL FOUNDATION	CaSToRC	CY-cyprus-research-and-educational-foundation	CY	 1	 1	286271,00
c7463a1d35c5123f226448d86e130e3d	NATIONAL DEVELOPMENT AND REFORM COMMISSION ENERGY RESEARCH INSTITUTE	ERI	CN-national-development-and-reform-commission-energy-research-institute	CN	 1	 1	165000,00
c749f69caeb8e7eb964d0b051d45a1a8	KLAIPEDA CHAMBER OF COMMERCE INDUSTRY AND CRAFTS	KLAIPEDA CHAMBER OF COMMERCE INDUSTRY AND CRAFTS	LT-klaipeda-chamber-of-commerce-industry-and-crafts	LT	 1		
c76b50396b4e037185a02c1567caa95d	HYDROGENICS GMBH	H2X	DE-hydrogenics	DE	 1	 1	142972,50
c77e76991e710d68a0a99f0b9f9bd792	INNOVATION IN SCIENCES & TECHNOLOGIES SRL	IsTECH	IT-innovation-in-sciences-technologies	IT	 1	 1	50000,00
c78d3101c33f74c121c1c2e692641b60	AUTOMOTIVE SIMULATION CENTER STUTTGART EV	ASC(S	DE-automotive-simulation-center-stuttgart	DE	 1	 1	161250,00
c790d312d20e8799d40b9575f2a3f341	MIRIADE	MIRIADE	FR-miriade	FR	 1	 1	9595,95
c7bdf95cf32943ae62d396b242bc068b	SUMITOMO (SHI) CRYOGENICS OF EUROPE LIMITED	Sumitomo (SHI) Cryogenics of Europe Ltd	UK-sumitomo-shi-cryogenics-of-europe	UK	 1	 1	296450,00
c7dbde011e5ae7a7cfab52ebff59b9bc	ASSOCIACAO EMPRESARIAL DE PORTUGAL	AEP	PT-associacao-empresarial-de-portugal	PT	 1		
c7e36145121ae66d5726624d8093b5a5	ELLINIKH ENOSI DIMOSIOGRAFON EPISTIMIS, SYGGRAFEON EPISTIMIS KAI EPIKOINONIOLOGON EPISTIMIS	SCIENCE VIEW	EL-ellinikh-enosi-dimosiografon-epistimis-syggrafeon-epistimis-kai-epikoinoniologon-epistimis	EL	 1	 1	123750,00
c7e67df8b6e15d71976d9025d0d5fd95	INTROSYS-INTEGRATION FOR ROBOTIC SYSTEMS-INTEGRACAO DE SISTEMAS ROBOTICOS SA	INTROSYS SA	PT-introsys-integration-for-robotic-systems-integracao-de-sistemas-roboticos-sa	PT	 1	 1	786125,38
c82f8be8c39072f100c591ec169e05b4	GENETICLAB S.R.L.	GL	IT-geneticlab	IT	 1	 1	254000,00
c833f620b4f0bef7355ce62c903db65a	COTTON HIGH TECH SL	COHITECH	ES-cotton-high-tech	ES	 1	 1	50000,00
c840a8442743d9d65e4faadf661db1ac	INVENTAS AS	INV	NO-inventas	NO	 1	 1	220155,00
c8583e384629930f5ccb872eb330a3af	AGENCE NATIONALE POUR LA GESTION DES DECHETS RADIOACTIFS	ANDRA	FR-agence-nationale-pour-la-gestion-des-dechets-radioactifs	FR	 3	 3	1508887,00
c85cd6c38796ec47ff8d2fc79688f3a9	STUWA KONRAD STUKERJURGEN GMBH	ST�WA	DE-stuwa-konrad-stukerjurgen	DE	 1	 1	327437,25
c86b984166ce819d8e1d2c466bb4d28a	LUALDI SPA	Lualdi	IT-lualdi	IT	 1	 1	576027,00
c8ae08b8903abfa373429aca408bf982	POLICE AND CRIME COMMISSIONER FOR THAMES VALLEY	SEROCU	UK-police-and-crime-commissioner-for-thames-valley	UK	 1	 1	157593,75
c8b00a0258edf0800e2b04336f001b89	DETOXIZYMES SRLS	Detox	IT-detoxizymes-srls	IT	 1	 1	50000,00
c8bd5fc488526c853848c552596780d7	ADMATEC EUROPE BV	ADM	NL-admatec-europe	NL	 1	 1	518750,00
c8d2263e55d391e26168ed466a3d1fd8	KESKKONNAAGENTUUR	ESTEA	EE-keskkonnaagentuur	EE	 1	 1	20087,50
c8e4f50ce28473c7891ba2eb307b414f	PLDA SAS	PLDA	FR-plda-sas	FR	 1	 1	762500,00
c8f4a2536689199ea4d1683cc496accf	CHAMBRE DE COMMERCE ET DE L'INDUSTRIE REGION ALSACE	CCI ALSACE	FR-chambre-de-commerce-et-de-l-industrie-region-alsace	FR	 1	 1	50591,25
c9046a5868a81db34826b96e4f38168f	HOCHSCHULE RHEIN-WAAL-HSRW RHINE-WAAL UNIVERSITY OF APPLIED SCIENCES	HSRW	DE-hochschule-rhein-waal-hsrw-rhine-waal-university-of-applied-sciences	DE	 2	 2	1606007,50
c90fe056b369d3f00aabc89513cc193c	SOLIQZ BV	SoliQz	NL-soliqz	NL	 1	 1	318500,00
c911bd05e000084d356d698f064e1a1d	JAKUSZ SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA	Jakusz	PL-jakusz-spolka-z-ograniczona-odpowiedzialnoscia	PL	 1	 1	50000,00
c91acb45e662a2aae8c1f55c413c4244	ETSS, GOTTSCHALK & CO. KOLLEKTIVGESELLSCHAFT	ETSS	CH-etss-gottschalk-co-kollektivgesellschaft	CH	 1		
c92f47e4823f10526b8ca5f3045ceb80	ASSEMBLEA DELLE DONNE PER LO SVILUPPO E LA LOTTA ALL'ESCLUSIONE SOCIALE -ASDO	ASDO	IT-assemblea-delle-donne-per-lo-sviluppo-e-la-lotta-all-esclusione-sociale-asdo	IT	 1	 1	322578,75
c941cd52f0dcea5fadfc58cf72644cdc	VAE SPB UAB	VAE SPB	LT-vae-spb-uab	LT	 1	 1	60545,00
c94b8b87f54f722827d0b6b1b09f1bdf	SPACE HELLAS S.A.	SPH	EL-space-hellas-s-a	EL	 1	 1	570625,00
c95df22fd57762f4c3d8831c121bed1c	VIDEO SYSTEMS SRL	VIDEO SYSTEMS SRL	IT-video-systems	IT	 1	 1	260892,50
c975e16a2df45a1bc799ea11ad292007	QUINTETTO S.R.L.	Quintetto Srl	IT-quintetto	IT	 1	 1	50000,00
c9b3a2644c655f19109ce7541ddfd2b2	WAVE HUB LIMITED	Wave Hub Limited	UK-wave-hub	UK	 1	 1	196437,50
c9b40d6ebb305d2071b031a722f4f07e	TELOCATE GMBH	Telocate GmbH	DE-telocate	DE	 1	 1	50000,00
c9d2b4181446e71a3c2d24365f222a98	POWERPLUG LTD	PowerPlug	IL-powerplug	IL	 1	 1	1074203,90
c9da3f40eebcbf0980dd716c5456e0c9	AMBULANCE TODAY LTD	Ambulance Today Ltd	UK-ambulance-today	UK	 1	 1	47625,00
c9e914321694273f57fa7e5893679655	SOLARBOX SOLAR SOLUTIONS SL	Solarbox	ES-solarbox-solar-solutions	ES	 1	 1	50000,00
c9f9179abf606eed8ab5f894e4dd2f64	CHARLES BEAGRIE LIMITED	Charles Beagrie Ltd	UK-charles-beagrie	UK	 1	 1	108375,00
ca0fb27db8b25663b6502c9c15759559	ATTISTIBAS FINANSU INSTITUCIJA	ATTISTIBAS FINANSU INSTITUCIJA	LV-attistibas-finansu-institucija	LV	 1	 1	350000,00
ca20fa6cd0e4814ba8b1c797c453f81f	EDGERYDERS	edgeryders	UK-edgeryders	UK	 1	 1	288750,00
ca294fa270d6de58ff242f0a72de6d9c	MIG MATERIAL INNOVATIVE GESELLSCHAFT MBH	MIG	DE-mig-material-innovative-gesellschaft-mbh	DE	 1	 1	244877,50
ca61e55d9d94237d8187621358a6839a	FUNDACAO COORDENACAO DE PROJETOS PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC	COPPETEC	BR-fundacao-coordenacao-de-projetos-pesquisas-e-estudos-tecnologicos-coppetec	BR	 1	 1	272500,00
ca6cd8b9085cbb478e1473748a7a6ff1	Ministry of Tourism	Ministry of Tourism	MT-ministry-of-tourism	MT	 2	 1	168593,25
ca7c36c2a2cef7bb4ab167eb5905196b	BRITISH GLASS MANUFACTURERS CONFEDERATION LIMITED	British Glass Manufacturers Con.	UK-british-glass-manufacturers-confederation	UK	 1	 1	196762,50
ca9176eff3c17e395c0b3a0980438fa3	STELAR SECURITY TECHNOLOGY LAW RESEARCH UG	STL	DE-stelar-security-technology-law-research-ug	DE	 1	 1	322500,00
caa00dfd4f31cd6233584e6b2f7b1a94	PROMATEK DENIZCILIK TEKNOLOJILERI VE MUHENDISLIK COZUMLERI SANAYI VE TTICARET LIMITED SIRKETI	PROMATECH	TR-promatek-denizcilik-teknolojileri-ve-muhendislik-cozumleri-sanayi-ve-tticaret-limited-sirketi	TR	 1	 1	1262187,50
caafda4449de126152cd9d163dc81bf5	DAR ES SALAAM INSTITUTE OF TECHNOLOGY	DIT	TZ-dar-es-salaam-institute-of-technology	TZ	 1	 1	89000,00
cad6efc6228b248ccde7e2008c22f165	POSIVA OY	POSIVA	FI-posiva-oy	FI	 2	 2	160252,50
cb294370d4425a4f769359e28882a104	Consorzio di bonifica di secondo grado per il Canale emiliano romagnolo	CER	IT-consorzio-di-bonifica-di-secondo-grado-per-il-canale-emiliano-romagnolo	IT	 1	 1	304125,00
cb3478fd9a6d7a0fbc9e0a4a326bf72e	A.D.S. INTERNATIONAL SRL	ADS	IT-a-d-s-international	IT	 1	 1	285750,00
cb53ac41ac6fc4ff723c3e1be7c6dffc	ALEKON CARGO OSAUHING	Alekon Cargo	EE-alekon-cargo-osauhing	EE	 1	 1	50000,00
cb5bb968ac272243bfb2573bd70665bc	NOUS PARQUINGS URBANS SL	Nous parquings urbans SL	ES-nous-parquings-urbans	ES	 1	 1	50000,00
cb648bd203ecceab53dddac4d360c8b1	MONDI AG	Mondi AG	AT-mondi	AT	 1		
cb8c95dbfeae89f4bcb73c9303f8844b	ISM VADYBOS IR EKONOMIKOS UNIVERSITETAS UAB	ISM	LT-ism-vadybos-ir-ekonomikos-universitetas-uab	LT	 1	 1	81625,00
cb9d69ce576fbdd15075eb0f362a6f74	COMISSAO DE COORDENACAO E DESENVOLVIMENTO REGIONAL DO ALGARVE CCDR	COMISSAO DE COORDENACAO E DESENVOLVIMENTO REGIONAL DO ALGARVE CCDR	PT-comissao-de-coordenacao-e-desenvolvimento-regional-do-algarve-ccdr	PT	 1		
cba0ecac024c907242684224101fb1cf	Stowarzyszenie Centrum Rozwiazan Systemowych	CRS-Centrum Rozwiazan Systemowych	PL-stowarzyszenie-centrum-rozwiazan-systemowych	PL	 1	 1	161062,50
cbb4ccb9a6f34123aaafa26cfd98ed23	INDUSTRIE-UND HANDELSKAMMER CHEMNITZ	IHK-C	DE-industrie-und-handelskammer-chemnitz	DE	 1		
cbc27bb0ab4a0ebdaf63b5950b2bca18	KKS-KALTE-KLIMA-SACHSEN GMBH	KKS	DE-kks-kalte-klima-sachsen	DE	 1	 1	50000,00
cbcc6d902effe28e767ecb4f6aadf003	AFTON CHEMICAL LIMITED	AFTON	UK-afton-chemical	UK	 1	 1	546575,76
cbe091b8995d8c47cc5fb357360f91b3	AIR PRODUCTS PLC	AP	UK-air-products	UK	 1	 1	244098,50
cbe94e34d8bcda084ba2b2969eedab0f	FUTUREWATER SL	FW	ES-futurewater	ES	 1	 1	301250,00
cbfa6c461cdbbbd242b8c0bc74219302	SOCIETE FRANCAISE DE DETECTEURS INFRAROUGES - SOFRADIR	SOFRADIR	FR-societe-francaise-de-detecteurs-infrarouges-sofradir	FR	 1	 1	319727,20
cbfc0e08576c296ef648916acc2ba0b0	PADO-ELEMENTEBAU HOLZ- UND KUNSTSTOFF GMBH	PADO Elementebau GmbH	DE-pado-elementebau-holz-und-kunststoff	DE	 1	 1	475501,95
cc0019ff98f79371508da7f70f7c9a0c	MYOMEDIX GMBH	Myomedix	DE-myomedix	DE	 1		
cc0b4fa19947b2f1513aa9e6f346bb6a	PRO DESIGN Electronic GmbH	PRO DESIGN	DE-pro-design-electronic	DE	 1	 1	1860963,75
cc17cbeca54507a2b528ee3dce8feb80	CHU HOPITAUX DE BORDEAUX	CHU Bordeaux	FR-chu-hopitaux-de-bordeaux	FR	 1	 1	1700,00
cc2ef0c776a7c79875657271f22b0330	AGENCE DE L'INNOVATION EN REGION HAUTE NORMANDIE	SEINARI	FR-agence-de-l-innovation-en-region-haute-normandie	FR	 1	 1	49438,75
cc3bc0c6676f2d90346855707d217f4a	ANDERLINI MECCANICA SRL	ANDERLINI	IT-anderlini-meccanica	IT	 1	 1	50000,00
cc3ff45ce896070d6762e7ac7def26cf	AGENTIA PENTRU DEZVOLTARE REGIONALA CENTRU	RDA Centru	RO-agentia-pentru-dezvoltare-regionala-centru	RO	 1	 1	19250,00
cc6469e8ae877674fe6ac8c8b97ac106	INAER HELICOPTEROS S.A.	INAER HELIC�PTEROS	ES-inaer-helicopteros-s-a	ES	 1	 1	514500,00
cc673b9d25ed3437ab24174dd5954406	KAMIS WRANG APS	Kamis Wrang ApS	DK-kamis-wrang-aps	DK	 1	 1	50000,00
cc6e393270b4b737e16018249850b628	INSTITUTE OF NUCLEAR RESEARCH AND NUCLEAR ENERGY - BULGARIAN ACADEMY OF SCIENCES	INRNE	BG-institute-of-nuclear-research-and-nuclear-energy-bulgarian-academy-of-sciences	BG	 5	 5	422543,00
cc8f47db27cf67aec096da73e092a647	BYTEMOBILE EUROPEAN DEVELOPMENT CENTER MEPE	CITRIX	EL-bytemobile-european-development-center-mepe	EL	 1	 1	709375,00
ccafb7f47174cae029d81fc9c00f67f2	CONSERVATOIRE NATIONAL DES ARTS ET METIERS	CNAM	FR-conservatoire-national-des-arts-et-metiers	FR	 1	 1	1498791,25
ccb4e2e94af1912f5f2fde92cc011379	Doerner Institut, Bayerische Staatsgem�ldesammlungen	DI-BS	DE-doerner-institut-bayerische-staatsgem-ldesammlungen	DE	 1	 1	170000,00
ccb9deabcd56a544e577991a02849f38	GDF SUEZ	GDF SUEZ	FR-gdf-suez	FR	 1	 1	323575,00
ccc5f70e9a711e71cfb1a819138b4d37	CYDAR LIMITED	Cydar Limited	UK-cydar	UK	 1	 1	50000,00
cccd76fb95246ae6e8903236917c2506	ECOLE NATIONALE SUPERIEURE DE LA POLICE	ENSP	FR-ecole-nationale-superieure-de-la-police	FR	 1	 1	141331,25
ccf178091378550831991392a76ff661	DEUTSCHE HOCHSCHULE DER POLIZEI	DHPOL	DE-deutsche-hochschule-der-polizei	DE	 2	 2	375656,00
cd22e3faea3249b7f0b876cb021bd7ea	ADVENTECH - ADVANCED ENVIRONMENTAL TECHNOLOGIES LDA	Adventech	PT-adventech-advanced-environmental-technologies-lda	PT	 1	 1	238356,36
cd25ad6b16568b0d079675cd96c4b77e	ROBOTINA D.O.O., PODJETJE ZA INZ ENIRING, MARKETING, TRGOVINO IN PROIZVODNJO	ROBOTINA	SI-robotina-d-o-o-podjetje-za-inz-eniring-marketing-trgovino-in-proizvodnjo	SI	 1	 1	50000,00
cd3c370c18c7a96a81c62cea5740f66b	SSE AIRTRICITY LTD	SSE Airtricity Ltd	IE-sse-airtricity	IE	 1	 1	2043381,20
cd535d2ab0eb96920de392db08c223da	STEULER SOLAR TECHNOLOGY AS	Steuler	NO-steuler-solar-technology	NO	 1	 1	312500,00
cd73b8405b04bb1c5791e55f7f2298a5	ASOCIATIA INSTITUTUL DE PROSPECTIVA	Prospectiva	RO-asociatia-institutul-de-prospectiva	RO	 1	 1	89696,88
cd7b5fa77a9bea628a5882e13e877352	INTERACTIVE FULLY ELECTRICAL VEHICLES SRL	IFEVS	IT-interactive-fully-electrical-vehicles	IT	 3	 3	983831,25
cd94751eb50e28ffcc2e939de081dc1d	Region of South Moravia	JMK	CZ-region-of-south-moravia	CZ	 1	 1	1829000,00
cdb58f590e9107963b3750157a529716	GLEN DIMPLEX IRELAND	Glen Dimplex Ireland	IE-glen-dimplex-ireland	IE	 1	 1	1671257,01
cdb85fe855282feef4b58286ae255b0f	TEKLA (UK) LIMITED	Tekla (UK) Ltd	UK-tekla-uk	UK	 1	 1	121625,00
cdc16f38381a0265405c4da002d0a528	DIGITAL LIFE SCIENCES LTD	Digital Life Sciences Ltd	UK-digital-life-sciences	UK	 1	 1	50000,00
cde98ea94c5f3d4e61bf2cae21a256bb	PP-POLYMER AB	PPP	SE-pp-polymer-ab	SE	 1	 1	50000,00
ce2ee2d6ba5c237363637b8b144f8142	IMAGINE OPTIC	IO	FR-imagine-optic	FR	 1	 1	718125,00
ce2ef3a96f4ad2110a9fe1cb328c64b2	JAGER JILL	DR. JILL J�GER	AT-jager-jill	AT	 1	 1	103250,00
ce41156d92ac5362d2ab11151981e6f1	ABEKING & RASMUSSEN SCHIFFS- UND YACHTWERFT AKTIENGESELLSCHAFT	A&R	DE-abeking-rasmussen-schiffs-und-yachtwerft-aktiengesellschaft	DE	 1	 1	22238,13
ce71ce090cb31456330c555ac57aa8f3	INSTITUT SINANO ASSOCIATION	SINANO	FR-institut-sinano-association	FR	 2	 2	122750,00
ce78f75e306c2c7a36337bf09451beb7	NEUROIMUNOLOGICKY USTAV SLOVENSKEJAKADEMIA VIED	NIU-SAV	SK-neuroimunologicky-ustav-slovenskejakademia-vied	SK	 1	 1	25000,00
ce7c9bf0c3090fefc9bc8ad12ab76a4d	LIGHTBEE SL	Lightbee SL	ES-lightbee	ES	 1	 1	50000,00
ced21f5cd8532135bb7eacc1d7c31a79	MERAK SL TELECOMUNICACIONS I SISTEMES	Merak S.L. Telecomunicacions i Sistemes	ES-merak-sl-telecomunicacions-i-sistemes	ES	 1	 1	50000,00
cee7feef662d03dbf378339015ef0b05	MI MEDICAL INNOVATION GMBH	MI INNOVATION	DE-mi-medical-innovation	DE	 1	 1	50000,00
cf0056e56ecf0c676888c3b7bf80bab9	EXODUS ANONYMOS ETAIREIA PLIROFORIKIS	EXUS AE	EL-exodus-anonymos-etaireia-pliroforikis	EL	 1	 1	586250,00
cf242eda2523177d84b8cef0eba3d9c8	WILLEMS-TJOE NIJ ANNEMARIE CHRISTINE	Mount Medical	NL-willems-tjoe-nij-annemarie-christine	NL	 1	 1	50000,00
cf24e79ff6ab2329867ed2fdd95d22f9	POWDER LIGHT METALS GMBH	Powder Light Metals GmbH	DE-powder-light-metals	DE	 1	 1	945408,63
cf269756db58d978e55dc7320158c082	FERTIBERIA SA	FERTIBERIA	ES-fertiberia-sa	ES	 1		
cf3503425f6d9e20edd03e28102eb2fe	NORRIA ESZAK MAGYARORSZAGI REGIONALIS INNOVACIOS UGYNOKSEG NONPROFIT KFT	NORRIA	HU-norria-eszak-magyarorszagi-regionalis-innovacios-ugynokseg-nonprofit-kft	HU	 1		
cf7211b0c04ca6bd7ba37271cfd06028	XETICS GMBH	XETICS GMBH	DE-xetics	DE	 1	 1	215250,00
cf81843e7bda950222478476d512973c	SPIRAX-SARCO LIMITED	SPIRAX	UK-spirax-sarco	UK	 2	 2	1038403,75
cf81d55023b7a32afadf8774c93ab142	APFUTURA INTERNACIONAL SOLUCIONES SL	APFUTURA	ES-apfutura-internacional-soluciones	ES	 1	 1	282500,00
cf8476477cba9b66c4090325c4b7b761	INSTITUT DE L'AUDIOVISUEL ET DES TELECOMMUNICATIONS EN EUROPE - IDATE	IDTE	FR-institut-de-l-audiovisuel-et-des-telecommunications-en-europe-idate	FR	 2	 2	510304,00
cfa610ec2425bb423dfd603bd68e4e6f	CONVEX ELECTRICAL LTD	CONVEX	IE-convex-electrical	IE	 1	 1	50000,00
cfab6da2ce0250fc0dc961b918f443c9	G-VOLUTION PLC	G-VOLUTION PLC	UK-g-volution	UK	 1	 1	50000,00
cfc46bb9a9c97753baf7d2d61cd4ed58	ELECTROCHAEA DK APS	Electrochaea.dk	DK-electrochaea-dk-aps	DK	 1	 1	108765,13
cfd9d708963796449c20f708b5ac7c96	Drzavna uprava za zastitu i spasavanje	DUZS	HR-drzavna-uprava-za-zastitu-i-spasavanje	HR	 1	 1	185625,00
cffb106763777e48ac64f332f3d50b9f	EXPLICIT IS	Explicit I/S	DK-explicit-is	DK	 1	 1	50000,00
d00a37eb4d5fa93e2a77596b851bf26e	PREFERE RESINS FINLAND OY	Prefere Resins Finland Oy	FI-prefere-resins-finland-oy	FI	 1		
d00da42f2a17d96de01f8629d17b99f5	DAMAE MEDICAL	DAMAE Medical	FR-damae-medical	FR	 1	 1	50000,00
d01d30cfb0716b9efc4fb8ab692a1a27	FARAPI KOOPERATIBA ELKARTEA	Farapi	ES-farapi-kooperatiba-elkartea	ES	 1	 1	152855,00
d026b39d2edc3b60fd921c82b7366e72	MATEMATICKI INSTITUT SANU, BEOGRAD	MATHEMATICAL INSTITUTE OF THE SERBIAN A	RS-matematicki-institut-sanu-beograd	RS	 1	 1	67500,00
d02d3bd39318fdbd9aad91e504a17ee3	BUCKMAN LABORATORIES NV	Buckman Laboratories	BE-buckman-laboratories	BE	 1		
d031c4ebc7c50f66aaf77670f6db2268	GECOSISTEMA SRL	GECOSISTEMA SRL	IT-gecosistema	IT	 1	 1	258061,32
d0416afc962c4fcc50bb6efd9700636e	WESTINGHOUSE ELECTRIC SWEDEN AB	WESTINGHOUSE	SE-westinghouse-electric-sweden-ab	SE	 1	 1	736005,00
d04bf0fd6be09281ad29bad8b022283b	SKYMARK PACKAGING INTERNATIONAL LIMITED	SKYMARK PACKAGING INTERNATIONAL LIMITED	UK-skymark-packaging-international	UK	 1	 1	532691,25
d072fe0010d8772f3bbcbc6082155c7a	THE CORK CHAMBER OF COMMERCE	THE CORK CHAMBER OF COMMERCE	IE-cork-chamber-of-commerce	IE	 1		
d07769c15bfb8fc3b73e3a8e942651dc	WAMTECHNIK SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA	Wamtechnik Sp. z o.o.	PL-wamtechnik-spolka-z-ograniczona-odpowiedzialnoscia	PL	 1	 1	199778,00
d078d3e12b11e1e1834e95521c70d5be	LUMICKS B.V.	LUMICKS	NL-lumicks-b-v	NL	 1	 1	937500,00
d08a85b6ccd2ba27e0398cc4eae89f0b	CERVIGLAS S.L.	CV	ES-cerviglas-s-l	ES	 1	 1	187950,00
d08ad49b05a5de68f3449a0ec4e50309	LUNDS KOMMUN	LUND	SE-lunds-kommun	SE	 1	 1	155125,00
d098581a219deb3771d44c70d9eed330	THE MALTA CHAMBER OF COMMERCE AND ENTERPRISE ASSOCIATION	Malta Chamber of Commerce	MT-malta-chamber-of-commerce-and-enterprise-association	MT	 1	 1	20000,00
d0ac9378e88a3321e3fa67a04529774c	HASKOLINN I REYKJAVIK EHF	RU	IS-haskolinn-i-reykjavik-ehf	IS	 1	 1	1999188,00
d0b205f96e2b93aebabff06cf29223ef	ASTROFACTUM GMBH	astrofactum	DE-astrofactum	DE	 1	 1	50000,00
d0c41e79bd3d7aec2491edf96bc28354	ICETA INSTITUTO DE CIENCIAS, TECNOLOGIAS E AGROAMBIENTE DA UNIVERSIDADE DO PORTO	ICETA	PT-iceta-instituto-de-ciencias-tecnologias-e-agroambiente-da-universidade-do-porto	PT	 1	 1	2228000,00
d0e1e3304e95121c64f70dcd6b157397	TES ELECTRONIC SOLUTIONS GMBH	TES	DE-tes-electronic-solutions	DE	 1	 1	560010,00
d0e5eee1515b9d8cff77550014a72e88	HIREF SPA	HIREF	IT-hiref	IT	 1	 1	296012,50
d0e78c3acd0b31b83d6030a5b65f1fc9	MIKKELIN AMMATTIKORKEAKOULU OY	MAMK	FI-mikkelin-ammattikorkeakoulu-oy	FI	 1	 1	259375,00
d0fe7a46ecf829471384856c8d5df9dc	SKA POLSKA SP Z O. O.	SKA	PL-ska-polska-sp-z-o-o	PL	 1	 1	323750,00
